ID_REF	GSM878100	GSM878101	GSM878102	GSM878103	GSM878104	GSM878105	GSM878106	GSM878107	GSM878108
225739_at	18.7	9.2	14	128.4	30.4	204.7	30.8	36.2	34.6
225740_x_at	3299.2	2421.3	2742.2	2179	1697.2	1654.2	1364.5	2892.2	1358.6
225741_at	1221.1	1437.7	1257.6	1349.8	1272.2	456.1	1161.8	1015.1	1154.5
225742_at	263.8	282.2	340.8	189	294.2	831.8	361	645.7	448.3
225743_at	345.3	635.2	659.9	645.8	1458.4	571.1	1098.3	1372.3	1280.4
225744_at	1077.9	534.8	561.9	582.3	3511.4	2662.8	2569.4	3266.2	3237.2
225745_at	2353.2	3002.2	3168.8	2360.1	2183	1907.1	2462	2246.1	2839.5
225746_at	8.5	3.2	12.3	13.8	82.5	148.1	10.6	47.8	4.1
225747_at	493.9	597.8	649.9	952.8	563	865.8	826.2	353.4	671.2
225748_at	1055.7	1820.5	1608.9	1975.9	1314	643.3	1394.4	1481.7	1391.5
225749_at	938.8	1046.4	1059.8	1096.4	1082.8	1181.1	758.3	953.2	811.5
225750_at	7700.2	2209.4	3862.9	3239.9	8133.7	7609.8	4036.3	4517	3597.9
225751_at	1880.1	1555.2	1800.2	1327.8	1110.5	769.4	2132.3	1696.7	1341.7
225752_at	1013.4	741.8	639.5	652.8	988.6	1077.1	847.4	776.9	921.6
225753_at	308.8	218.9	441.4	224.9	348.9	677.9	460.6	486.3	385.2
225754_at	429.6	310.7	459.2	668	955.8	548.4	1065.8	882.8	869
225755_at	1244.3	1165.5	1127.3	1265.2	1186.6	2385.5	1327.1	918.2	1345.1
225756_at	1765.7	1074	1603.8	1732.4	3588	3903.4	2286.3	2971.4	2661.6
225757_s_at	12.9	18.5	17.6	15.8	31.8	215.5	43.7	67.9	45.9
225758_s_at	525.2	419.7	526.5	493.8	956	286.7	468.2	385.8	485.3
225759_x_at	86.3	116.5	123.7	36.7	202.3	117.3	5.1	49.5	140
225760_at	2407.3	2243.4	1351.7	2401.2	484.1	965.8	1005.3	1205.6	1481.4
225761_at	3001	2858.5	2686	3327.6	2156.8	1613.2	2399	2858.9	2493.4
225762_x_at	2051.5	1229.1	1529.5	1077.7	442.7	641.4	508.2	68	495.4
225763_at	6.3	9	2.8	56.3	19	52	18.4	30	14.6
225764_at	3949.4	2084.2	2609.1	1947.6	2666.2	2249.1	1733	1551.3	2475.9
225765_at	3429.3	5432.5	6542.3	5447	3766.3	2794.3	4649.6	3800.3	3720.1
225766_s_at	2921.5	4165.4	4416.3	3628.2	2360.2	1820.2	3284.5	2566	2816.2
225767_at	3112.2	1411	2137.7	1808.5	2597.5	3995.3	1442.1	1073	2320.3
225768_at	4893.7	5392.1	6447.3	4206.2	2305.1	1602.7	2952.3	3772	2856
225769_at	4559.5	5323.2	5821.3	7129.6	2967.9	3992.4	3551.6	3601.9	4429.6
225770_at	3607.3	3006.7	3560.4	2932.5	3643.2	6215.4	3354.7	4026.7	3528.4
225771_at	3143.1	4048.7	3873.6	4504.5	3464.8	2497.2	3087.4	2769.7	2934.4
225772_s_at	2433.9	2918	3094.6	3335.7	2404.1	2066.6	2525.4	2047.7	2500.9
225773_at	4647.3	3720.5	4556	3854.5	3089.8	2525.7	2652	3098.9	2734.9
225774_at	2842	2745	3161.1	2903.6	2529.4	1765.7	2503.4	3289.8	2527.6
225775_at	86.4	38.4	165.7	185.5	219.5	860	38	219.9	149
225776_at	3276.5	2618.4	2711.2	1914.5	2747.8	1955.5	2560.4	1801.4	2238.3
225777_at	387.9	787.5	688.6	414.9	433	698.7	680.4	540.8	645.3
225778_at	935.2	759.8	976.6	811.6	854.4	653.2	1415.5	1001.6	956.5
225779_at	312.9	516.1	459.5	539.7	955.9	273.7	893	326.2	658.7
225780_at	1576.6	1397.7	1187.4	1591.5	1341.5	1003.4	1023.4	1203.3	1199.5
225781_at	1208.4	916.9	918.4	792.4	788	1916.5	981.1	934.1	1046.6
225782_at	18361.3	22219.5	21470.3	26534.7	11112.6	8237.5	13143.9	7995.5	12757.3
225783_at	2911.8	3729.4	4246.8	5671.9	3316	1756.9	4509	2473.9	3259.2
225784_s_at	468	442.4	516.6	462.1	572.5	245.4	135.1	579.1	769.5
225785_at	16054.8	15763.2	13940.1	17445.1	10618.7	9584.9	8616.3	9517.8	10253.1
225786_at	2441.9	766.6	828	818.5	966.1	1605	514	1043	491.3
225787_at	3675.8	4116	3509.1	4977.9	4487.2	3248.4	5689.3	5867.5	6751.6
225788_at	1477.5	3861.4	3623.9	4413.4	2508.8	2305.1	2704.2	2254.7	2863.6
225789_at	2430.6	1690.2	1776.1	1812	2198.8	2243.9	2297.6	2247.3	1908.5
225790_at	1758.6	2471.5	2215.2	3495.7	1972.1	1971.5	5341.3	2951	4178.7
225791_at	528.7	642.7	584.9	645.5	379.9	450.7	616.1	368.4	407.3
225792_at	16.7	12.3	4.4	40.3	22.2	35.3	27.4	29.3	67.2
225793_at	8764.4	7945.3	8628.5	7807.8	8407.2	8083.3	6741.9	6848.8	7503.1
225794_s_at	3825.6	5159.5	6805.5	5322.4	2648.4	2570.7	2830.5	4128.1	3302.6
225795_at	2658.2	3647.4	4118.4	3273.1	2197.7	2747	3013.4	4895.3	2724.6
225796_at	3375.1	3550.6	4661.3	2896.9	2272.7	1968.8	2105.6	2976.9	2869.9
225797_at	2970.4	3349.6	4414.2	3610.7	2572.6	5244.8	2916.3	3085.2	2851.3
225798_at	8788.2	5613.6	5365	5063.6	4839.6	4495.6	3159.1	3830	4510.3
225799_at	17098.1	13950.6	13842	9058.5	13645.9	21904.8	11576.4	27283	12177.7
225800_at	2309.5	1378.8	2532.9	2171.5	2336.8	2794.8	2832.3	3177.6	2960
225801_at	209.9	183.9	377.7	191.4	186.4	87.7	377	95.9	352.4
225802_at	518.1	639.5	837.1	595	121.8	529	310.2	363.8	288.8
225803_at	4509.8	2182.1	3715.2	1448.8	4397.6	4524.7	3771.8	3450.9	7028.3
225804_at	1651.2	1062.1	1164.6	1637	1593.9	1750.8	1977.9	1387.8	1470.2
225805_at	1065.9	1373.1	1051.2	1392.6	831	449.3	811.2	317.2	967.9
225806_at	7346.5	6770.6	13071.6	5694.8	5127	4060.4	5869.6	6631.2	5591.9
225807_at	1012.8	1166.5	1771.4	872.5	872.2	783.8	606.2	458.8	536.2
225808_at	8722	6796.3	6292.5	5402.6	10585	12402	6944.1	11130.1	8953.7
225809_at	24.2	15	7.5	36.6	46.5	89.9	25.1	160.3	30.5
225810_at	1305.1	1586.5	1290.8	1280.2	1353.9	698.2	1381.1	1067.6	1531.5
225811_at	2644.9	4142.5	3390.4	3429.9	2490	2163.4	1939.1	2377.2	2722
225812_at	2342.6	3142.9	2528.8	3256.7	2477.8	3556	2348.8	2988.2	2669.9
225813_at	3902.2	3132.3	3239.7	2980.3	1910	1993.6	1443.1	1714.6	2273.1
225814_at	5631.8	4332.1	3470.5	3709.1	4101.4	2486.5	3126.7	2223.2	2895.4
225815_at	103.7	95.8	12.4	21.9	16.9	183.5	37.9	165.8	266.9
225816_at	4580.9	2210.4	2499.6	5620.7	2146.6	2503	1735.7	1731.7	2410.1
225817_at	133.9	296.4	107.2	646.3	13.2	315.5	252.8	99.9	61.1
225818_s_at	629.9	498.4	842.4	480.8	620.1	431.7	455.8	462.9	632.1
225819_at	826.6	1049	973.1	632.2	857.4	1281.3	848.1	941.6	912.1
225820_at	5138.4	1824.3	2418.5	4759.7	1347	797.3	1742.4	1550.3	2008.8
225821_s_at	2635.2	3695.5	2474.7	2765.1	1864.4	1864.4	2187	2497.5	2358.6
225822_at	207.2	44.1	34.6	140.8	34.2	229.3	92.8	45.3	173.3
225823_at	5507.5	6577.8	6456.7	6556.3	7547.2	5781.7	6348.7	5524.1	6845.3
225824_at	3690.6	4811.9	4345.5	4424.1	4978.9	3797.9	5223.8	4688.2	4848.7
225825_at	1693	945.3	918.3	811	1291.1	1434.7	1255.9	994.6	1420.9
225826_at	308.3	545.5	698.5	567.4	650.7	306.4	526.3	678.3	548.8
225827_at	2660.3	1240.4	1460.3	1502.6	2863.3	2198.8	2002.3	3873.9	4152.3
225828_at	255.5	194.6	155.4	176.7	422.7	711.9	874.4	719	488.4
225829_at	575.2	565.5	576.1	594.2	726.8	661.5	737.6	489.2	772.6
225830_at	561.5	576.8	785.6	794.3	750.8	559.7	427.9	518.5	600.9
225831_at	1946.3	2413.9	2623.3	2650.5	2497.8	1511.7	1787.4	1009.1	1876.6
225832_s_at	770.3	580.8	679.1	649.5	1432.8	970.7	1578.4	1005.2	859
225833_at	315.8	253.2	236	368.8	678.4	645.9	1473.2	597.8	431.1
225834_at	674.3	1439.5	868.7	786.7	741.9	630	1224.4	1470.4	1106.9
225835_at	2793.4	2135.1	2497.4	4087.9	1023.8	586.5	1047.1	617.6	942.3
225836_s_at	1202.6	1611	1085.8	1268.2	926.9	1245.5	1349.1	1564.2	1040.6
225837_at	961	1355.3	1586.8	1350.1	1262.7	755.6	1469	1220.9	1210.7
225838_at	1985.8	1636.9	1833.3	1822.1	1017.2	727.5	1972.6	838.3	956.4
225839_at	881.2	315.1	495.7	485.1	415.8	667.7	539.9	716.9	249.3
225840_at	1151.4	693.9	895.3	681.5	577.3	1651.9	828.4	873.9	781.4
225841_at	771.9	827	565.2	771.3	686.1	469.7	446	474	809
225842_at	7113.1	7797.1	4858.5	4531.3	8035.6	6701	10185	10921	12201.4
225843_at	615.9	578.8	576.9	493.1	742.6	902.1	679.8	584.5	635.3
225844_at	2272.1	3457	3472.2	3233.1	1179.9	1892.3	1930.2	1738.9	1968.3
225845_at	4677.1	3241.3	3782.3	3170.3	3239.4	2825.2	1892.5	2452.6	2473.8
225846_at	44.7	2.2	3	2.1	24.4	128.3	6.2	14	17.9
225847_at	1086.3	2596.7	1934.4	2374.9	1223.8	1077.3	4571.4	972.1	1861.3
225848_at	1114.4	1025.4	1601.5	1320	1527.7	865.8	1378.3	1257.5	1196.1
225849_s_at	11368.4	11816.5	11804.8	10786.3	8568.1	8466.9	7924.2	10674.9	9455.4
225850_at	7266.4	8206.1	8501.4	7378.8	7237.1	6160.4	7211.9	8956	7672.2
225851_at	1456.4	1213.8	1523.8	1845.7	1748.6	1717.5	1445.7	1162.5	1161.9
225852_at	4529.9	4908	5445.5	3682.9	3770.4	2773.5	3386.4	3133.4	3298.5
225853_at	4901.1	5899	7458.5	8503.8	3703.3	2728	4772.6	4709	3923.2
225854_x_at	152.1	246.5	226	179.8	199.3	173.6	150.5	179.9	380.6
225855_at	1463.5	964.9	885.8	1011.9	1122.4	906.3	903.3	854.4	720.2
225856_at	2990.5	2163.5	2763.9	3325.3	3128.4	1966.4	2407.6	2584.9	2578
225857_s_at	1011.9	3795	1134.3	2457.6	2322.5	1298.8	775.7	1290.8	1189.5
225858_s_at	5348.1	5335	4409.3	4655	4852.2	3472.2	3567.2	4037.7	4296.7
225859_at	2721.3	2545.7	3155.5	2656.6	1550.1	1868.3	1320.8	2413.3	1395.6
225860_at	2334.9	1814.7	2930	1570.1	4522.6	5421.5	5805.2	6326.2	4217.7
225861_at	1502.9	959.9	902	1003.3	1904.1	2935.9	1245.9	2392.6	1900.7
225862_at	1509.3	1135.5	1306.7	1306.7	1243.2	1418.3	1140.4	910.2	1223
225863_s_at	1752.4	2082	2245.4	1468	1994.3	2071.3	2496	1751.2	1667
225864_at	895.5	229.5	252.3	373.6	344.1	539.7	182.7	424	250.9
225865_x_at	2121.1	3054.1	4283.6	2815.7	2456.3	2256.4	2733.9	2963.6	3188.2
225866_at	3499.3	4251.5	4847.8	3479.5	3723.4	2991.7	3177.1	4608.5	3659.8
225867_at	3678.8	4651.4	4874.5	3025.9	7206.5	10860.6	15963.4	7388.8	9754
225868_at	387	485.4	251.8	809.9	557.3	649.3	1346.1	449	1242.5
225869_s_at	308.5	181.9	128.9	184.6	748.1	653.4	1093.8	611.8	695.7
225870_s_at	4340.4	4363.7	4794	3675.3	3473	4033.9	2901.5	3409.4	3306.3
225871_at	2093.6	2233.2	1790	1754.2	2937.9	3438.6	2411.2	2129.2	2891.5
225872_at	10524.6	9817	7777.5	11724.5	8434.2	8084.1	6617.1	6089.1	7483.5
225873_at	17.9	118.8	56.2	54.4	170.8	479.7	163.5	118.2	67
225874_at	122.4	220.2	199.8	150.4	780.4	440.3	993.7	1076.2	773.8
225875_s_at	1818.9	1813.9	1412.3	1595.8	1596.2	1552.8	2600.8	1618.2	1498.7
225876_at	2154.8	2549.4	1663.3	2198	2103.4	2487.3	2895.5	1398.3	1550.4
225877_at	350.5	147.2	258.3	278.3	404.6	214.3	440.1	362.8	517.2
225878_at	5292.2	5520.8	6426.4	9189.8	4479.6	3065.1	4129.2	2756.6	4790.1
225879_at	376.2	507	638.1	596.6	68	993.1	375.9	307.6	239
225880_at	5466.6	4415.9	4899	5786.1	3751.9	2218.5	3776.5	3080.2	3047.3
225881_at	1339.8	2586.8	2552.2	2817.9	2341	1334.9	2280	1509.7	1779.2
225882_at	506.9	721.6	483.8	909.3	1088.3	793.9	690.1	802.6	781.7
225883_at	534.8	448.5	238.5	275.5	373.8	923.5	481.1	532.6	360.3
225884_s_at	2509	2110.6	2189.2	2178.4	2274.1	1595.5	1617.1	2357.3	2386.4
225885_at	8751.8	6102.4	6342.4	7642.5	5084.2	4033.9	5336.6	4338.6	4402.8
225886_at	2628.6	1955.2	1769.6	2958.1	1649.5	1278.7	1181.9	1992.9	928.8
225887_at	1457.1	1817.8	1955.2	1656.2	1203.8	1048.3	1148	1274.5	1552.5
225888_at	801.9	792.9	870.9	964.6	860.3	769.5	739	529.6	852.6
225889_at	3795.8	4216.4	3281.2	4157.8	2984.4	2295.2	1999	2552.6	2824.9
225890_at	1424.2	2849.6	1917.9	1842.2	1402.4	1287	1810.3	2243.7	1384
225891_at	109.8	343.1	346.3	315.2	277.3	822	287.6	448	444.8
225892_at	5771.3	5327.4	5343	5285.2	3530.6	2603.9	2515.4	3020.9	2699.1
225893_at	4604.8	2835.9	3395.9	3434.1	2596.3	2902	2084.4	2200	2254.1
225894_at	1410	854.1	563.9	820.7	1336.5	1224.1	1653.4	899.1	5315.1
225895_at	35758.6	17760	9088	8726	12956	11005.2	6358.6	2648.4	17846.3
225896_at	2718.4	3098.1	2140.1	2175.1	1298.6	555.9	728.4	634.6	511.2
225897_at	24672	29065.3	33261.3	20585.2	23708.7	19688.8	20958.7	18743.4	22196.1
225898_at	5333.3	2943.6	4256.1	2792.9	6099.5	7490.1	3374.3	4963.2	3809.2
225899_x_at	1924.6	613.5	548.7	516	1695.3	1579.1	945.1	1075.9	907.6
225900_at	943	1065.4	1019.7	1017.8	1157.6	1015.8	1523.5	1121.3	1382.5
225901_at	1804.5	1823.1	1491.2	1622.3	1940.4	1703.8	2337.9	2106.8	2064.3
225902_at	1676.7	1712.7	1470.1	1659.4	1759.7	1264.7	1393.3	1372.6	1422.4
225903_at	1091	1083.8	1494.5	1528.4	1285.2	1781.1	1498.8	1615.5	1412.8
225904_at	4295.1	1897.7	2071.3	2039.2	3254.3	2331.6	1452.9	1697.5	2003.3
225905_s_at	756.9	537.7	523.4	479.2	1668.3	1487.8	1188.7	1732.2	957.7
225906_at	1002.8	1339.7	1403.5	1282.3	684.3	654.4	967.3	535.4	1359.7
225907_at	62.7	104.3	26.3	13.5	21.2	89.5	18.1	32.6	16.3
225908_at	9817.2	9119.3	9089.1	7148.8	8910.4	7635.7	7572	10711.2	7843.8
225909_at	261.9	342.7	225.7	207.3	567	934.7	445.8	532.3	441.1
225910_at	5960.8	3373.7	2712.6	2362.9	3239.1	3315.5	2297.2	2048.8	2613.9
225911_at	5.3	18.6	9	7.4	10.6	123.6	76.8	12.4	21.4
225912_at	4882.7	2627	2456.4	2917.2	1575.2	2113.8	3103.4	2330.9	2029.8
225913_at	15979.1	12845.4	10358.2	10744.8	13494	7908.8	11729.8	8995	13004
225914_s_at	411.2	517.1	396.3	887.4	492.9	980.7	627.7	685.9	440.8
225915_at	1032.6	982	828.7	1884.2	418	287.5	660.9	714	524.8
225916_at	1043.9	945.9	876.9	1089	677.4	408.7	298.2	721.5	610.7
225917_at	3189.2	3028.2	2475.2	2303.1	1986.8	1622.3	1316.1	1019.1	1798.8
225918_at	4278.7	2536.9	2553.3	2695	3312.9	2923.6	1594.5	1508.2	1569.4
225919_s_at	449.5	517.8	547.3	566.7	469.9	704.1	529	490.6	403.6
225920_at	411.2	669.6	690	803.5	898.1	696	872.2	590.1	661.9
225921_at	2451.8	3226.8	3292.4	3793.3	1881.7	1832.3	1793.9	1931.6	1973.2
225922_at	6041.4	3794.7	2932.1	11786	5718.4	5045.7	6899.7	2864.2	5728.3
225923_at	1686.9	1365.7	2014.4	1988	2084.7	1439.6	1180.7	667.4	853.7
225924_at	3729	2013.6	2418.9	9230.7	2488.5	1685.3	1771.6	1007.4	1781.5
225925_s_at	5589.4	4716.9	4067.6	3911	2357.1	1655.6	2107.2	2361.1	1881.3
225926_at	1618.3	2014.1	1703	2146	2066.9	2083.1	1794.9	2061.9	2280.7
225927_at	1506.8	893.9	859.9	966	675.9	677.9	458.5	444.6	549.2
225928_at	1048.4	835.6	834.2	1140.5	781.8	1159.4	1718.1	1385.2	1550.1
225929_s_at	1645.4	1878.8	752.4	820.3	2458	1153.9	1243	807.4	1177.2
225930_at	1638.8	1435.3	1531.9	1645.9	1289.4	774.3	1214.3	1691	1403.2
225931_s_at	631.1	947.6	443.7	538.8	1399.7	578.6	1978.7	996.2	1178.8
225932_s_at	6244.2	6336.2	5990.5	7395.1	5925.9	4754.4	5243.8	5300	5144
225933_at	363.1	916.1	460.7	574.7	729.8	743.7	724.9	599.1	642.6
225934_at	359	508.2	545.2	516.7	292.9	155.5	91.5	193.9	224.9
225935_at	2911	1075.7	1502.5	1733.2	2557.9	2457.3	2074.5	1526	2401.7
225936_at	1615.5	2578.5	2325.1	1994.5	1457.3	1070.8	1472.3	2131.2	1808.9
225937_at	921.9	383.7	546.1	715	824.6	488.6	508	434.3	439.2
225939_at	514.9	240.9	316.9	305.5	165	376.5	212.9	280.5	154.2
225940_at	1177.2	633.4	737.3	788.5	959	458.9	878.6	1095.2	893.3
225941_at	640.9	538.3	797.2	749.8	495.1	564.4	226	369.4	535.3
225942_at	428.6	429.9	493.3	465.8	599	761.2	263.1	752.1	587.6
225943_at	993.6	1059.6	1583.1	1295.9	1373.1	1308.3	851.1	1184	1263.2
225944_at	918.5	1348.6	1332.2	1322.4	1247.2	2206.4	1050.6	1906.4	1848.4
225945_at	4061.4	3814.8	3953.9	3767.4	2999.8	2698.5	2840.7	3110.5	2590.9
225946_at	4321.6	4541	3979.8	4955.3	2419.7	2394.2	2367.2	2104.8	2488.9
225947_at	811.1	1221	985.9	1086.4	606.2	952.7	739.2	1041.1	970
225948_at	4790.1	3569.6	3263.1	2788.6	3242.5	2535.8	2490.7	3358.2	3457.5
225949_at	2828.5	1749.9	1822.5	1980	2514.1	1639	1742.5	1194.3	1557.4
225950_at	5613.5	4431.1	3222.9	4361.4	4242.4	3005.6	2955.6	2573.2	3403.2
225951_s_at	17845.3	17864.9	15951.4	14884.7	11068.8	11897.3	8417	14689.5	9838.1
225952_at	209.4	239.9	223.4	205.8	288.9	97.3	444.4	362.1	465.4
225953_at	3887.2	3986.1	4098.5	5315.8	3390	2705.7	2761.2	2534.2	2636
225954_s_at	2590.4	2149.9	2466.1	1798	1230.6	521.3	920.3	1014.9	743.5
225955_at	15468.9	7133.9	7697.4	8145.5	23257.9	25722.1	15360.8	13971	12032.2
225956_at	4166.6	1861.8	2130.4	2240.2	1998.9	1525.8	2319	2459.3	1927.5
225957_at	2785.8	1264.8	1538.5	1676.4	1259	1440.2	929.2	803	942.7
225958_at	1292.1	1503.9	1424.5	1090.5	1053.7	1372.9	790.6	1084.8	1041.1
225959_s_at	2063.1	1305.7	1479.3	1437.1	959.8	2225.2	807.2	1065.3	1021.9
225960_at	109.7	57.9	54.4	16.2	24.9	83.6	92.6	79.6	106
225961_at	2394.8	1611.8	2090.9	2340.3	1076.9	613.8	910.7	987.7	872
225962_at	336.1	334.7	325.3	329.4	350.5	301.8	205.3	217.3	92.4
225963_at	548.3	638.1	661.1	628.4	450.5	342.2	659.6	503.2	596.3
225964_at	1007.1	737.3	952.1	941.3	1008	776.9	1015.5	1470.4	1388.7
225965_at	670.3	516.9	495.7	512.8	906.6	627.8	822.3	832.4	775
225966_at	76.9	4.3	17.3	29.9	161.8	89.5	131.6	110.5	169.9
225967_s_at	5276.4	4640	4538.5	7085.2	5101.9	4242.4	4789.7	4532	4191
225968_at	2246.4	1516.2	1137.7	736.8	1383.2	1872.1	973.9	918	865.9
225969_at	955.4	1100.5	1241.6	1122.8	1469.8	2219	1406.1	1032.8	1124.3
225970_at	948.1	703.7	1400.2	1238.8	510.3	345.8	835.8	609.7	753.4
225971_at	2314.3	1945.9	2074.5	2435.3	1755	826.4	1390.9	1752.1	1659
225972_at	940.7	816.6	791.6	780.5	652.3	952.8	575.6	733.6	694.6
225973_at	1074.8	1385.2	737.3	1350.7	377.3	125.6	1745.6	714.3	827.4
225974_at	2298.1	2049.8	3170.8	3189.9	1697.4	1414.9	1405.8	1808.5	1757.3
225975_at	4294.4	9644.6	8947.4	9018.6	5078.1	3895.7	4733.5	5708.4	5764
225976_at	3374.2	3037	5821.6	4442.1	3478.9	2843.7	3271.5	4539.8	4078.7
225977_at	414.4	647	861	738.5	967.5	1117.4	1474.5	1516.3	1822.1
225978_at	551.2	650.2	1092	878.2	400.3	164.4	564.7	219.8	370.8
225979_at	353.5	438	219.4	300.3	788	222.4	486.4	531.5	575.2
225980_at	2324	1166.1	1369.6	1285.3	1379.9	858.6	850.9	917.1	1051.7
225981_at	211.8	205.1	23.8	25.2	174.3	575.5	215.7	148.6	211.5
225982_at	995.7	824.2	1096.1	1033.8	1266.9	881.6	929.2	1371.7	1297.9
225983_s_at	117.4	62.3	49.4	68.6	44.5	63	22	156.4	82
225984_at	2003.1	3554.9	3571.6	4515.9	1162.4	939.3	2010.3	1488	2168.5
225985_at	825.1	1211.7	844.7	1289.3	783.9	850.7	900.8	637.1	668.2
225986_x_at	933.9	1405	1115.5	1320	1416.7	1012.6	1532	1186.4	1846.9
225987_at	72.2	289.5	286.4	4969.2	156.7	368.3	1082	93.6	266.5
225988_at	6581.8	9051.8	6184.4	10121	5128.2	4594.7	5679.2	6243.8	5874.7
225989_at	4281.1	4886.5	4002.1	5074.5	2819.5	2711.6	3982.7	3049.6	3461.2
225990_at	2276.9	1371.3	1070.1	574	1556.3	1867.5	1257.3	1594.5	1170.9
225991_at	1346.7	862.6	878.1	1188.6	1632.2	1423	1355.5	1078.7	1158.8
225992_at	2986.3	1909.4	1742	1911.2	1177.7	1385.8	1159.7	1047.4	1422
225993_at	232	437.4	375.8	489.8	652.6	850.1	680.3	864.6	727.4
225994_at	1039.9	2526.4	1624.9	3186.9	1762.8	1750.9	2387.7	2227	2316.6
225995_x_at	968.6	877.6	706.9	551.3	1457	2246.2	1552.1	1558.4	1275.4
225996_at	107.6	31.7	40.7	154.8	10.7	33.8	5.5	34	12.7
225997_at	6825.4	7204.8	6318	6328.9	4020.8	2524.3	3027.8	3186.1	3397.3
225998_at	859.3	557.8	569.8	500	375.8	990.3	540.5	377.9	669.4
225999_at	400.7	556.4	821.1	668.9	275	487.7	344	248.7	348.5
226000_at	9466.1	6891.3	8363.8	8424.7	8660.8	3399.2	5069.6	4355.8	6400.4
226001_at	7567.1	7628.8	8868.6	9217.2	4850.3	4275.8	4975.5	4667.2	5019.9
226002_at	743.4	694.7	675.7	810.3	587.7	664.7	918.3	570.6	723.1
226003_at	439.3	511.8	517.1	552.3	521.7	328.3	439.3	502.2	419.8
226004_at	444.5	583.9	883.5	712.5	611.6	477.1	575.2	262.4	439.2
226005_at	1706.6	2910.1	2663.8	2563.5	1906.7	1371.5	1341.5	1205.3	1803.2
226006_at	4313	5581.6	4925.9	3425.6	3771.5	4117	3657.3	3108.8	4980.6
226007_at	3070.6	2813.5	2485.4	2268.1	2452	2749.5	2233.9	3070.2	2943.5
226008_at	1611.6	895.7	1387.1	825.6	1080.6	911	1130.5	935.8	1423.5
226009_at	3467.6	2089.7	3718.1	3245.8	3550.6	3486.3	2736.1	2874.8	2899.2
226010_at	1009.5	803.2	840.2	815.7	967.1	1170.1	1100.3	1335.3	630.6
226011_at	1281.9	2055.9	2162.1	2542.7	1807.4	1649	1506.8	1252.9	1665.1
226012_at	1814.3	1716	2712.3	1653.4	1373.2	1488.8	864.6	1488.8	1226.1
226013_at	757.9	1156.8	935.6	1380.9	564.1	245.6	1042.6	352.5	832.4
226014_at	288.3	390.7	530.1	472.6	154.5	341.7	104.8	35.4	151.9
226015_at	4210.8	2444.6	2873.9	2790.2	2437.2	1701	1990.3	1850.6	2099
226016_at	7411.9	6963.5	4455	7113.8	4022.1	4100	6225.6	3169.1	4597.2
226017_at	1729.8	1300.3	1627.2	1585.6	1728.9	1771.1	1269.3	1247.1	1963.9
226018_at	630.4	413.1	459.5	631.5	457.7	437.4	349.4	404.4	291
226019_at	782.4	1348.7	1269.5	1793.2	744	489.8	834.4	1029.7	806
226020_s_at	978.8	1214.8	1228.6	1060.3	932.6	875.7	875.7	803.4	939.3
226021_at	2034.2	1206.1	1177.4	8467	1785	426.8	2590.8	341.4	1249.6
226022_at	8634.1	11976.2	10347.5	12298.3	6062.7	4568.2	9733.1	7918	8189
226023_at	577.7	447.3	494.6	365.8	515.6	620.1	387	704.5	398.9
226024_at	4076.2	7433.4	8667.7	7141.2	4179.5	3540.7	5957.3	4549.5	5696.1
226025_at	9190.2	9674.7	8205	7385.4	6660.1	7804.8	7879.6	7309.1	7895.8
226026_at	1622.9	1668.9	2143.8	2173.9	1451.7	855.1	1501.6	1309.8	1809.5
226027_at	2389.3	2593.7	2811.9	2699.7	2952.9	3617.8	1787.9	2693.8	1915.2
226028_at	49.6	22.5	166.2	159.2	82.1	187.5	289.2	56	10.8
226029_at	455.4	153.9	85.2	60	103.6	678.4	19.5	133.6	163.1
226030_at	624.3	655.1	774.5	1105.2	316.4	387.7	476.7	285	206.5
226031_at	1518.4	2055.9	1854.7	2562.2	1164.6	887.7	1663.3	1103.3	1473.9
226032_at	1800.1	2885.8	2467.2	2278.3	1733.6	1894.7	2158.8	2217.3	2083.2
226033_at	410.7	358.5	387.2	392.7	574	432.2	414.2	471.1	543.4
226034_at	63.7	354.8	157.4	7.1	129.5	172.4	285.4	411.3	249.5
226035_at	1187	1013.2	961.9	1302	857	831.1	711.2	1007.6	838.6
226036_x_at	253.1	268.1	371	439.5	575.3	189.7	754.2	496.9	731.8
226037_s_at	140.4	1273.7	940	1028.5	368.3	178.4	554.5	353.5	1003
226038_at	2317.7	1368.7	1803.3	1523.9	1237.2	1716.8	912.3	1197.8	1497.5
226039_at	100.4	33.1	79.8	169.1	35.2	120.8	50.6	129.9	31.2
226040_at	3497.4	2585	1642.3	1578.4	2791.8	2002.3	1851.2	2049.8	1706.5
226041_at	493.4	842.8	698.8	1153.7	204.9	396.3	502.3	288.3	502.4
226042_at	734.7	671.6	732.9	534.6	1411	2013.2	1134.4	1101.7	1230.7
226043_at	3844	4485.3	3216.2	4252.6	4099	4758.9	2585.5	3128.8	2969.1
226044_at	345.6	435.9	439.6	415.2	148.4	124.7	325.9	341.8	336.9
226045_at	1412.8	1112.7	1027	1459.7	1194	1001.3	831	677.8	667.1
226046_at	1047.5	1033.1	1051.5	1045.6	622.6	643.2	695.4	470.9	835.2
226047_at	1689.2	2639	402.9	2167.5	555.3	713.3	1401.7	41.9	1485.8
226048_at	1670.4	1564.5	2216.8	1413.3	1637.4	1296.1	1262.1	1109.9	1743.9
